📺央视频道,#genre#
CCTV11,http://goo.bkpcp.top/mg/cctv11
CCTV11,http://yc.myds.me:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV12,http://192.168.6.1:1207/rtp/239.255.40.40:8208
CCTV12,http://z.b.bkpcp.top/m.php?id=CCTV12社会与法社会与法
CCTV12,http://goo.bkpcp.top/mg/cctv12
CCTV12,http://yc.myds.me:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV13,http://192.168.6.1:1207/rtp/239.255.40.3:8208
CCTV13,http://j.x.bkpcp.top/jx/CCTV13HD
CCTV13,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV13,http://goo.bkpcp.top/mg/cctv13
CCTV13,http://yc.myds.me:35455/itv/5000000011000031108.m3u8?cdn=bestzb
CCTV15,http://192.168.6.1:1207/rtp/239.255.40.4:8208
CCTV15,http://z.b.bkpcp.top/m.php?id=cctv15
CCTV15,http://goo.bkpcp.top/mg/cctv15
CCTV15,http://yc.myds.me:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV16,http://192.168.6.1:1207/rtp/239.255.40.194:8208
CCTV16,http://yc.myds.me:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV17,http://192.168.6.1:1207/rtp/239.255.40.143:8208
CCTV17,http://z.b.bkpcp.top/m.php?id=cctv17
CCTV17,http://goo.bkpcp.top/mg/cctv17
CCTV17,http://yc.myds.me:35455/itv/1000000005000265015.m3u8?cdn=ystenlive

📡卫视频道,#genre#
东南卫视,http://192.168.6.1:1207/rtp/239.255.40.149:8208
东南卫视,http://192.168.6.1:1207/rtp/239.255.40.203:8208
东南卫视,http://j.x.bkpcp.top/jx/DONGNHD
东南卫视,http://z.b.bkpcp.top/m.php?id=dnws
广东卫视,http://192.168.6.1:1207/rtp/239.255.40.52:8208
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
浙江卫视,http://192.168.6.1:1207/rtp/239.255.40.49:8208
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915
浙江卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
湖南卫视,http://192.168.6.1:1207/rtp/239.255.40.43:8208
湖南卫视,http://j.x.bkpcp.top/jx/HUNANHD
湖南卫视,http://z.b.bkpcp.top/m.php?id=hunws
北京卫视,http://192.168.6.1:1207/rtp/239.255.40.46:8208
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD
北京卫视,http://z.b.bkpcp.top/m.php?id=bjws
湖北卫视,http://192.168.6.1:1207/rtp/239.255.40.47:8208
湖北卫视,http://j.x.bkpcp.top/jx/HUBEIHD
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
黑龙江卫视,http://192.168.6.1:1207/rtp/239.255.40.44:8208
黑龙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8
黑龙江卫视,http://j.x.bkpcp.top/jx/HEILJHD
安徽卫视,http://192.168.6.1:1207/rtp/239.255.40.53:8208
安徽卫视,http://j.x.bkpcp.top/jx/ANHUIHD
重庆卫视,http://192.168.6.1:1207/rtp/239.255.40.21:8208
重庆卫视,http://j.x.bkpcp.top/jx/CHONGQHD
重庆卫视,http://z.b.bkpcp.top/m.php?id=cqws
东方卫视,http://192.168.6.1:1207/rtp/239.255.40.50:8208
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws#rtsp://115.85.232.19/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil
东方卫视,http://goo.bkpcp.top/mg/dfws
甘肃卫视,http://192.168.6.1:1207/rtp/239.255.40.16:8208
甘肃卫视,http://j.x.bkpcp.top/jx/GSWS
甘肃卫视,http://z.b.bkpcp.top/m.php?id=gsws
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
广西卫视,http://192.168.6.1:1207/rtp/239.255.40.22:8208
广西卫视,http://z.b.bkpcp.top/m.php?id=gxws
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8
贵州卫视,http://192.168.6.1:1207/rtp/239.255.40.200:8208
贵州卫视,http://j.x.bkpcp.top/jx/GUIZHD
贵州卫视,http://z.b.bkpcp.top/m.php?id=gzws
海南卫视,http://192.168.6.1:1207/rtp/239.255.40.23:8208
海南卫视,http://j.x.bkpcp.top/jx/HAINHD
海南卫视,http://z.b.bkpcp.top/m.php?id=hinws
河北卫视,http://192.168.6.1:1207/rtp/239.255.40.20:8208
河北卫视,http://z.b.bkpcp.top/m.php?id=hbws
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
河南卫视,http://192.168.6.1:1207/rtp/239.255.40.9:8208
河南卫视,http://j.x.bkpcp.top/jx/HENHD
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws
吉林卫视,http://192.168.6.1:1207/rtp/239.255.40.17:8208
吉林卫视,http://j.x.bkpcp.top/jx/JILHD
吉林卫视,http://z.b.bkpcp.top/m.php?id=jlws
江苏卫视,http://192.168.6.1:1207/rtp/239.255.40.42:8208
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
江西卫视,http://192.168.6.1:1207/rtp/239.255.40.18:8208
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
辽宁卫视,http://192.168.6.1:1207/rtp/239.255.40.54:8208
辽宁卫视,http://j.x.bkpcp.top/jx/LIAONHD
辽宁卫视,http://z.b.bkpcp.top/m.php?id=lnws
内蒙古卫视,http://192.168.6.1:1207/rtp/239.255.40.14:8208
内蒙古卫视,http://j.x.bkpcp.top/jx/NMGWS
内蒙古卫视,http://z.b.bkpcp.top/m.php?id=nmws
宁夏卫视,http://192.168.6.1:1207/rtp/239.255.40.8:8208
宁夏卫视,http://j.x.bkpcp.top/jx/NXWS
宁夏卫视,http://z.b.bkpcp.top/m.php?id=nxws
青海卫视,http://192.168.6.1:1207/rtp/239.255.40.15:8208
青海卫视,http://j.x.bkpcp.top/jx/QHWS
青海卫视,http://z.b.bkpcp.top/m.php?id=qhws
山东卫视,http://192.168.6.1:1207/rtp/239.255.40.51:8208
山东卫视,http://j.x.bkpcp.top/jx/SHANDHD
山东卫视,http://z.b.bkpcp.top/m.php?id=sdws
山西卫视,http://192.168.6.1:1207/rtp/239.255.40.13:8208
山西卫视,http://j.x.bkpcp.top/jx/SXWS
陕西卫视,http://192.168.6.1:1207/rtp/239.255.40.10:8208
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
四川卫视,http://192.168.6.1:1207/rtp/239.255.40.19:8208
四川卫视,http://j.x.bkpcp.top/jx/SICHD
四川卫视,http://z.b.bkpcp.top/m.php?id=scws
深圳卫视,http://192.168.6.1:1207/rtp/239.255.40.199:8208
三沙卫视,http://192.168.6.1:1207/rtp/239.255.40.82:8208
天津卫视,http://192.168.6.1:1207/rtp/239.255.40.48:8208
天津卫视,http://j.x.bkpcp.top/jx/TIANJHD
西藏卫视,http://192.168.6.1:1207/rtp/239.255.40.12:8208
西藏卫视,http://z.b.bkpcp.top/m.php?id=xzws
新疆卫视,http://192.168.6.1:1207/rtp/239.255.40.11:8208
新疆卫视,http://j.x.bkpcp.top/jx/XJWS
新疆卫视,http://z.b.bkpcp.top/m.php?id=xjws
云南卫视,http://192.168.6.1:1207/rtp/239.255.40.6:8208
云南卫视,http://z.b.bkpcp.top/m.php?id=ynws
兵团卫视,http://192.168.6.1:1207/rtp/239.255.40.29:8208
大湾区卫视,http://z.b.bkpcp.top/m.php?id=dwqws
大湾区卫视,http://jp1.jdiptv.cc/live/nfws.m3u8?kdstime=
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8

🎥动画频道,#genre#
CCTV14,http://192.168.6.1:1207/rtp/239.255.40.41:8208
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8#rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135
CCTV14,http://z.b.bkpcp.top/m.php?id=cctv14
CCTV14,http://goo.bkpcp.top/mg/cctv14
CCTV14,http://yc.myds.me:35455/itv/1000000005000265013.m3u8?cdn=ystenlive
福建少儿,http://192.168.6.1:1207/rtp/239.255.40.156:8208
卡酷少儿,http://192.168.6.1:1207/rtp/239.255.40.24:8208
金鹰卡通,http://192.168.6.1:1207/rtp/239.255.40.25:8208
嘉佳卡通,http://192.168.6.1:1207/rtp/239.255.40.26:8208
赛罗奥特曼,http://192.168.7.1:1208/udp/239.9.9.9:8530
捷德奥特曼,http://192.168.7.1:1208/udp/239.9.9.9:8531
IPTV少儿动画,http://192.168.6.1:1207/rtp/239.255.40.66:8208
IPTV野外,http://192.168.6.1:1207/rtp/239.255.40.60:8208
优漫卡通,http://z.b.bkpcp.top/m.php?id=ymkt
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=#migu5://611318244
浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8?a=1000&amp;d=83b26bacf5397c013aff782b2c4287d0&amp;k=c99bdac76cff6ddc27e750ba689b7d5b&amp;t=1704368408
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
游戏风云,http://z.b.bkpcp.top/m.php?id=yxfy

🎬电影剧集,#genre#
CCTV6,http://192.168.6.1:1207/rtp/239.255.40.175:8208
CCTV6,http://z.b.bkpcp.top/m.php?id=cctv6
CCTV6,http://goo.bkpcp.top/mg/cctv6
CCTV6,http://yc.myds.me:35455/itv/1000000005000265006.m3u8?cdn=ystenlive
CCTV8,http://192.168.6.1:1207/rtp/239.255.40.197:8208
CCTV8,http://z.b.bkpcp.top/m.php?id=cctv8
CCTV8,http://goo.bkpcp.top/mg/cctv8
CCTV8,http://yc.myds.me:35455/itv/1000000005000265008.m3u8?cdn=ystenlive
福建电视剧,http://192.168.6.1:1207/rtp/239.255.40.152:8208
IPTV6+,http://192.168.6.1:1207/rtp/239.255.40.64:8208
IPTV8+,http://192.168.6.1:1207/rtp/239.255.40.65:8208
IPTV谍战剧场,http://192.168.6.1:1207/rtp/239.255.40.58:8208
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc
纬来电影,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
东方影视,http://z.b.bkpcp.top/m.php?id=shys
HBO家庭,http://50.7.234.10:8278/fyi_twn/playlist.m3u8?tid=MFCF7312728573127285&ct=18393&tsum=bc4d3db9ca83c3765cc75512a1bbbbe3
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
TVB星河,http://v2hcdn.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w1006.m3u8

💾福建频道,#genre#
福建文体,http://192.168.6.1:1207/rtp/239.255.40.155:8208
福建新闻,http://192.168.6.1:1207/rtp/239.255.40.151:8208
福建经济,http://192.168.6.1:1207/rtp/239.255.40.154:8208
福建综合,http://192.168.6.1:1207/rtp/239.255.40.202:8208
福建综合,http://192.168.6.1:1207/rtp/239.255.40.148:8208
福建公共,http://192.168.6.1:1207/rtp/239.255.40.150:8208
福建旅游,http://192.168.6.1:1207/rtp/239.255.40.153:8208
海峡卫视,http://192.168.6.1:1207/rtp/239.255.40.157:8208
厦门卫视,http://192.168.6.1:1207/rtp/239.255.40.28:8208
厦门一套,http://192.168.6.1:1207/rtp/239.255.40.171:8208
平潭卫视,http://192.168.6.1:1207/rtp/239.255.40.191:8208
泉州一套,http://192.168.6.1:1207/rtp/239.255.40.172:8208

📼其他频道,#genre#
CETV1,http://192.168.6.1:1207/rtp/239.255.40.201:8208
CETV2,http://192.168.6.1:1207/rtp/239.255.40.30:8208
CETV4,http://192.168.6.1:1207/rtp/239.255.40.31:8208
睛彩青少,http://192.168.6.1:1207/rtp/239.255.40.207:8208
睛彩竞技,http://192.168.6.1:1207/rtp/239.255.40.208:8208
睛彩篮球,http://192.168.6.1:1207/rtp/239.255.40.209:8208
睛彩广场舞,http://192.168.6.1:1207/rtp/239.255.40.210:8208
福建教育,http://192.168.6.1:1207/rtp/239.255.40.106:8208
山东教育,http://192.168.6.1:1207/rtp/239.255.40.32:8208
山东教育,http://z.b.bkpcp.top/m.php?id=sdjy
纪实科教,http://192.168.6.1:1207/rtp/239.255.40.205:8208
金鹰纪实,http://192.168.6.1:1207/rtp/239.255.40.57:8208
财富天下,http://192.168.6.1:1207/rtp/239.255.40.33:8208
CCTV3+,http://192.168.6.1:1207/rtp/239.255.40.68:8208
CCTV5+HD,http://192.168.6.1:1207/rtp/239.255.40.34:8208
CCTV5+HD,http://192.168.6.1:1207/rtp/239.255.40.71:8208
CCTV5+HD,http://z.b.bkpcp.top/m.php?id=cctv5p⁭
CCTV5+HD,http://yc.myds.me:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
IPTV3+,http://192.168.6.1:1207/rtp/239.255.40.62:8208
IPTV法治,http://192.168.6.1:1207/rtp/239.255.40.61:8208
IPTV相声小品,http://192.168.6.1:1207/rtp/239.255.40.59:8208
中国天气,http://192.168.6.1:1207/rtp/239.255.40.89:8208
中国交通,http://192.168.6.1:1207/rtp/239.255.40.211:8208
IPTV魅力时尚,http://192.168.6.1:1207/rtp/239.255.40.67:8208
CGTN英语,http://192.168.6.1:1207/rtp/239.255.40.5:8208
CGTN英语,https://0472.org/hls/cgtn.m3u8
CGTN俄语,http://192.168.6.1:1207/rtp/239.255.40.179:8208
CGTN俄语,http://z.b.bkpcp.top/m.php?id=cgtnr
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,http://192.168.6.1:1207/rtp/239.255.40.178:8208
CGTN法语,http://z.b.bkpcp.top/m.php?id=cgtnf
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN纪录,http://192.168.6.1:1207/rtp/239.255.40.183:8208
CGTN纪录,http://z.b.bkpcp.top/m.php?id=cgtnjl
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
CGTN阿语,http://z.b.bkpcp.top/m.php?id=cgtna
CGTN阿语,https://0472.org/hls/cgtna.m3u8
CGTN西语,http://z.b.bkpcp.top/m.php?id=cgtne
CGTN西语,https://0472.org/hls/cgtnx.m3u8
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40
凤凰中文,http://122.117.71.103:8574/http/61.222.53.250:8078/hls/21/80/phoenixch.m3u8
凤凰中文,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8
凤凰中文,http://aktv_stream1.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰中文,http://cdn.132.us.kg/live/fhzw/stream.m3u8
凤凰资讯,http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8
凤凰资讯,http://aktv_stream1.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://cdn3.132.us.kg/live/fhzx/stream.m3u8
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
凤凰香港,http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed
凤凰香港,http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8
